statistic,source,condition,score,p_value,comparison
ulm,FOXR2,avg_log2FC,-0.667888068250464,0.504244922961984,Astro_Frontal
ulm,FXR1,avg_log2FC,-1.94422899872285,0.051940306789423,Astro_Frontal
ulm,GLI1,avg_log2FC,1.51385789637379,0.13014365067998,Astro_Frontal
ulm,GLI3,avg_log2FC,-2.39309875853413,0.0167541821600495,Astro_Frontal
ulm,GLI4,avg_log2FC,-0.49153996077029,0.623072508065607,Astro_Frontal
ulm,GREB1,avg_log2FC,0.282802006573567,0.777343760257462,Astro_Frontal
ulm,GTF2A2,avg_log2FC,-0.915867181259275,0.359793700346991,Astro_Frontal
ulm,GTF2E2,avg_log2FC,-1.52343046474278,0.127732856889636,Astro_Frontal
ulm,GUCY1B1,avg_log2FC,-0.539371927608705,0.589661316246438,Astro_Frontal
ulm,H1_6,avg_log2FC,1.43727319940579,0.15072132944668,Astro_Frontal
ulm,HAND1,avg_log2FC,-0.281561567029889,0.778294786636736,Astro_Frontal
ulm,HBZ,avg_log2FC,-0.039085005861665,0.968824634059527,Astro_Frontal
ulm,HDAC4,avg_log2FC,-0.0766282349898441,0.938923262897173,Astro_Frontal
ulm,HDAC8,avg_log2FC,-0.958285679984203,0.337978661615418,Astro_Frontal
ulm,HDGF,avg_log2FC,0.192100403277946,0.847673650834874,Astro_Frontal
ulm,HES2,avg_log2FC,2.01278519919319,0.0442064559829377,Astro_Frontal
ulm,HES4,avg_log2FC,-2.46318505945362,0.0138141568409565,Astro_Frontal
ulm,HEY2,avg_log2FC,0.384919186368271,0.700318469875988,Astro_Frontal
ulm,HHEX,avg_log2FC,-0.785638409069952,0.432127514118521,Astro_Frontal
ulm,HJURP,avg_log2FC,-1.292453971623,0.196277238444974,Astro_Frontal
ulm,HMG20B,avg_log2FC,-1.6692546044997,0.0951479189214455,Astro_Frontal
ulm,HMGA1,avg_log2FC,0.266181775114946,0.790113416580821,Astro_Frontal
ulm,HMGB2,avg_log2FC,-0.740516080157003,0.459031889898689,Astro_Frontal
ulm,HOXA1,avg_log2FC,-2.99487172389369,0.00276301491131757,Astro_Frontal
ulm,HOXA10,avg_log2FC,-1.35123163746855,0.17670032983038,Astro_Frontal
ulm,HOXA7,avg_log2FC,-1.26414482959074,0.206254279721603,Astro_Frontal
ulm,HOXB4,avg_log2FC,-1.84659430327692,0.0648823612211816,Astro_Frontal
ulm,HOXB6,avg_log2FC,-1.38137910634226,0.167242277428604,Astro_Frontal
ulm,HOXB7,avg_log2FC,-0.220574449608846,0.825435447651756,Astro_Frontal
ulm,HOXC11,avg_log2FC,-0.522199532428456,0.601561338208876,Astro_Frontal
ulm,HOXC13,avg_log2FC,0.2236165713849,0.823067486312367,Astro_Frontal
ulm,HOXC6,avg_log2FC,-1.7878321770117,0.0738814054688679,Astro_Frontal
ulm,HOXD1,avg_log2FC,-0.166543790844713,0.867737735939542,Astro_Frontal
ulm,HOXD11,avg_log2FC,-0.592448811722114,0.553584746156756,Astro_Frontal
ulm,HSD17B8,avg_log2FC,-0.694320302567466,0.487523092475111,Astro_Frontal
ulm,HSF2,avg_log2FC,-0.3764301744905,0.706617779280932,Astro_Frontal
ulm,ID1,avg_log2FC,-1.31487830890803,0.188628813429313,Astro_Frontal
ulm,ID2,avg_log2FC,-2.09736018301296,0.0360265036528777,Astro_Frontal
ulm,IGLV5_37,avg_log2FC,1.86426622368891,0.0623600820167508,Astro_Frontal
ulm,INSM2,avg_log2FC,1.18467269909331,0.236219722211808,Astro_Frontal
ulm,IRF5,avg_log2FC,-2.21266400551808,0.0269790547712756,Astro_Frontal
ulm,IRX2,avg_log2FC,0.0536487177561505,0.95721781389189,Astro_Frontal
ulm,IRX3,avg_log2FC,-0.714352088286875,0.475052629980424,Astro_Frontal
ulm,KAT2A,avg_log2FC,-2.65179559710388,0.00803919560397725,Astro_Frontal
ulm,KAT5,avg_log2FC,-2.26208543853281,0.0237474316303884,Astro_Frontal
ulm,KDM1B,avg_log2FC,-2.21370870096427,0.0269069986531769,Astro_Frontal
ulm,KLF14,avg_log2FC,-0.0562540114240408,0.955142362087096,Astro_Frontal
ulm,KLF7,avg_log2FC,0.521454746488789,0.602079899683923,Astro_Frontal
ulm,KMT2D,avg_log2FC,1.44606596731809,0.148239783047028,Astro_Frontal
ulm,LCORL,avg_log2FC,0.677064766596833,0.498405383189124,Astro_Frontal
ulm,LHX2,avg_log2FC,-0.997405986510515,0.318629925685204,Astro_Frontal
ulm,LHX9,avg_log2FC,1.2072403822684,0.227413457970931,Astro_Frontal
ulm,LMNB2,avg_log2FC,0.361530105764462,0.717722965347703,Astro_Frontal
ulm,LMTK3,avg_log2FC,-0.716710528081847,0.473596033777466,Astro_Frontal
ulm,LMX1B,avg_log2FC,-0.240784867328244,0.809734629939961,Astro_Frontal
ulm,MAFG,avg_log2FC,0.0950618463221077,0.92427063097575,Astro_Frontal
ulm,MAML1,avg_log2FC,1.88880801395772,0.0589923650746528,Astro_Frontal
ulm,MAP2K1,avg_log2FC,1.47131369031188,0.141287713165352,Astro_Frontal
ulm,MAPK3,avg_log2FC,-1.74401888708653,0.0812352954644319,Astro_Frontal
ulm,MCM2,avg_log2FC,1.02865437961589,0.303706483209258,Astro_Frontal
ulm,MCM3,avg_log2FC,-2.31619942634186,0.0205994435916065,Astro_Frontal
ulm,MCRS1,avg_log2FC,0.384563459388019,0.700582028760165,Astro_Frontal
ulm,MED16,avg_log2FC,0.125267461928108,0.900318325781457,Astro_Frontal
ulm,MED25,avg_log2FC,0.665008365303097,0.506084819993933,Astro_Frontal
ulm,MEF2C,avg_log2FC,-0.115639836647734,0.907943997039756,Astro_Frontal
ulm,MEF2D,avg_log2FC,0.330344991771278,0.74115720544311,Astro_Frontal
ulm,METHYLCYTOSINE_DIOXYGENASE_TET_UNIPROT_A0A023HHK9_UNREVIEWED,avg_log2FC,-1.70865192299701,0.0875957326958049,Astro_Frontal
ulm,METTL14,avg_log2FC,-0.474485969352185,0.635180207031961,Astro_Frontal
ulm,MIER1,avg_log2FC,-0.252168651842234,0.800924115713911,Astro_Frontal
ulm,MSX1,avg_log2FC,0.215986642569132,0.829009557152243,Astro_Frontal
ulm,MTHFD1,avg_log2FC,0.25248430141478,0.800680172782244,Astro_Frontal
ulm,MXD1,avg_log2FC,-2.24513266294474,0.0248159337579806,Astro_Frontal
ulm,MYBL1,avg_log2FC,-1.19264191125288,0.233082857041784,Astro_Frontal
ulm,MYOCD,avg_log2FC,0.374781187034385,0.707843769091853,Astro_Frontal
ulm,MZF1,avg_log2FC,1.26558873072001,0.205736648806565,Astro_Frontal
ulm,NAB2,avg_log2FC,-3.51300080829694,0.000448149905410076,Astro_Frontal
ulm,NCOA2,avg_log2FC,-0.137785328495915,0.89041725727744,Astro_Frontal
ulm,NCOA4,avg_log2FC,-2.27377163508899,0.02303432855297,Astro_Frontal
ulm,NCOA6,avg_log2FC,-1.67311128668542,0.0943863166026015,Astro_Frontal
ulm,NEUROG3,avg_log2FC,-0.934741035981915,0.349980168183177,Astro_Frontal
ulm,NFE2L1,avg_log2FC,-2.28534318177736,0.0223466275971105,Astro_Frontal
ulm,NFKBIA,avg_log2FC,0.860319774175458,0.389666157357742,Astro_Frontal
ulm,NFXL1,avg_log2FC,0.812889687679538,0.41633137595874,Astro_Frontal
ulm,NKX2_2,avg_log2FC,-4.35059135920292,1.39276881503354e-05,Astro_Frontal
ulm,NKX2_3,avg_log2FC,0.513740950949646,0.607462484579024,Astro_Frontal
ulm,NKX2_5,avg_log2FC,-0.864354680151239,0.38744672023287,Astro_Frontal
ulm,NKX2_8,avg_log2FC,-0.0762555728240951,0.93921971741502,Astro_Frontal
ulm,NKX6_1,avg_log2FC,0.25872225910829,0.795863320840568,Astro_Frontal
ulm,NME2,avg_log2FC,0.192879542977766,0.847063440686968,Astro_Frontal
ulm,NOTCH3,avg_log2FC,0.524504386472992,0.599957849111965,Astro_Frontal
ulm,NPAT,avg_log2FC,-1.38518028523989,0.166077286053785,Astro_Frontal
ulm,NPM1,avg_log2FC,-1.45949459730419,0.144510294542928,Astro_Frontal
ulm,NR0B1,avg_log2FC,0.946619814508291,0.343891720643664,Astro_Frontal
ulm,NR1D1,avg_log2FC,-0.824412064446502,0.409756334911058,Astro_Frontal
ulm,NR1H4,avg_log2FC,0.791989264724618,0.428415540158684,Astro_Frontal
ulm,NR1I2,avg_log2FC,-0.494015655939968,0.621323196322459,Astro_Frontal
ulm,NUFIP1,avg_log2FC,2.0121587671663,0.0442724589123676,Astro_Frontal
ulm,OVOL3,avg_log2FC,0.35201218059072,0.724848318629522,Astro_Frontal
ulm,PAF1,avg_log2FC,-0.892631566141495,0.372110080745092,Astro_Frontal
ulm,PAX3,avg_log2FC,-1.19463750876418,0.232301992311001,Astro_Frontal
ulm,PAX6,avg_log2FC,-0.682089365122601,0.495223317692126,Astro_Frontal
ulm,PAX7,avg_log2FC,-1.01318515252933,0.311035152422788,Astro_Frontal
ulm,PAX8,avg_log2FC,-1.21426455127845,0.224720903306021,Astro_Frontal
ulm,PBXIP1,avg_log2FC,-1.1084560008284,0.26773390151987,Astro_Frontal
ulm,PCGF1,avg_log2FC,0.655538538577375,0.512160098599401,Astro_Frontal
ulm,PCGF6,avg_log2FC,0.204006706441898,0.838358998823549,Astro_Frontal
ulm,PER1,avg_log2FC,-2.37500575292754,0.0175972004199834,Astro_Frontal
ulm,PGM3,avg_log2FC,-1.1812466333432,0.237577440555319,Astro_Frontal
ulm,PHB2,avg_log2FC,1.4513648714065,0.146759445002357,Astro_Frontal
ulm,PHF21A,avg_log2FC,-0.880725478223076,0.378521184449588,Astro_Frontal
ulm,PIAS4,avg_log2FC,-0.0795979616053687,0.936561137315413,Astro_Frontal
ulm,PITX1,avg_log2FC,-2.59830117005425,0.00940420234337754,Astro_Frontal
ulm,POU2AF1,avg_log2FC,-0.418909208219933,0.675305765116655,Astro_Frontal
ulm,PPARA,avg_log2FC,-1.08889983954195,0.276265947371238,Astro_Frontal
ulm,PPARGC1A,avg_log2FC,-0.269806654046499,0.787323407254437,Astro_Frontal
ulm,PRDM12,avg_log2FC,-0.464979052211739,0.641972652082801,Astro_Frontal
ulm,PRDM4,avg_log2FC,1.68718642511165,0.0916482034188991,Astro_Frontal
ulm,PRDM5,avg_log2FC,0.0556605763729179,0.955615083251514,Astro_Frontal
ulm,PRKDC,avg_log2FC,-2.45765637840168,0.0140282915552088,Astro_Frontal
ulm,PRMT5,avg_log2FC,1.3083852611287,0.190820468874796,Astro_Frontal
ulm,PSIP1,avg_log2FC,-1.6259370268538,0.104044578153967,Astro_Frontal
ulm,PSMB5,avg_log2FC,-0.473681611899703,0.635753722081963,Astro_Frontal
ulm,PTPRA,avg_log2FC,-1.96292396425331,0.0497266258738119,Astro_Frontal
ulm,PTTG1,avg_log2FC,-1.20953297785522,0.226532126502522,Astro_Frontal
ulm,RAG1,avg_log2FC,-2.66178491123539,0.00780492437377169,Astro_Frontal
ulm,RAX2,avg_log2FC,-2.0108995384805,0.0444053871139608,Astro_Frontal
ulm,RBL1,avg_log2FC,-1.74343099099472,0.0813378721196818,Astro_Frontal
ulm,RBM15,avg_log2FC,0.539707957756231,0.58942954265635,Astro_Frontal
ulm,RBM17,avg_log2FC,-0.15549217968039,0.876441438560469,Astro_Frontal
ulm,RBM34,avg_log2FC,-2.52147417003634,0.0117263130590224,Astro_Frontal
ulm,RFX7,avg_log2FC,-2.54875525928111,0.0108491476866362,Astro_Frontal
ulm,RLF,avg_log2FC,-0.83891837236592,0.401566999068737,Astro_Frontal
ulm,RORA,avg_log2FC,-0.448160289480706,0.654062639687153,Astro_Frontal
ulm,RPA1,avg_log2FC,-0.620022782168248,0.535279340030629,Astro_Frontal
ulm,RUVBL1,avg_log2FC,-1.32961481990307,0.183723679301487,Astro_Frontal
ulm,RUVBL2,avg_log2FC,0.0258751981489307,0.979358218244313,Astro_Frontal
ulm,RYBP,avg_log2FC,-0.2917313863437,0.770507666084946,Astro_Frontal
ulm,SAFB2,avg_log2FC,-1.79070160471129,0.0734194247272182,Astro_Frontal
ulm,SALL4,avg_log2FC,-1.65348257769152,0.0983138998081013,Astro_Frontal
ulm,SETBP1,avg_log2FC,-0.376014615740574,0.706926667449742,Astro_Frontal
ulm,SETD1A,avg_log2FC,-3.1457264550276,0.00166933320470317,Astro_Frontal
ulm,SETD7,avg_log2FC,-1.7840709035533,0.0744905721408676,Astro_Frontal
ulm,SFMBT1,avg_log2FC,-3.04246252575158,0.00236227579743682,Astro_Frontal
ulm,SIPA1,avg_log2FC,1.09255575203742,0.274656994018675,Astro_Frontal
ulm,SIRT3,avg_log2FC,1.28096813833604,0.200281713121123,Astro_Frontal
ulm,SIX1,avg_log2FC,2.67095380175361,0.00759529928641248,Astro_Frontal
ulm,SIX4,avg_log2FC,0.36222955031945,0.7172003027449,Astro_Frontal
ulm,SKIL,avg_log2FC,-1.50898388979742,0.131384637590689,Astro_Frontal
ulm,SKP2,avg_log2FC,2.5891256000024,0.00965807776784778,Astro_Frontal
ulm,SMARCA1,avg_log2FC,0.36702304261834,0.713621922912747,Astro_Frontal
ulm,SMCHD1,avg_log2FC,1.78993907217654,0.0735419620205916,Astro_Frontal
ulm,SMN1_SMN2,avg_log2FC,-0.204379020084204,0.838068084751597,Astro_Frontal
ulm,SNAI1,avg_log2FC,0.401055037997104,0.688401772889225,Astro_Frontal
ulm,SNAPC4,avg_log2FC,-0.489269222153768,0.62467887209731,Astro_Frontal
ulm,SNIP1,avg_log2FC,-1.5445314363171,0.122541510607492,Astro_Frontal
ulm,SNRNP70,avg_log2FC,-1.91413125635444,0.0556771564055523,Astro_Frontal
ulm,SOX10,avg_log2FC,2.19843465381539,0.0279772163102006,Astro_Frontal
ulm,SOX11,avg_log2FC,0.425891547045055,0.670210589321742,Astro_Frontal
ulm,SOX3,avg_log2FC,0.0591885030395193,0.952805026767172,Astro_Frontal
ulm,SQSTM1,avg_log2FC,-0.922513064743253,0.356318601392836,Astro_Frontal
ulm,SRPK1,avg_log2FC,-1.71405740005722,0.0865983617986769,Astro_Frontal
ulm,SRPK2,avg_log2FC,-1.5774690882985,0.114769466563138,Astro_Frontal
ulm,SRSF9,avg_log2FC,0.361795727417771,0.717524462974602,Astro_Frontal
ulm,SS18_SSX1_FUSION_UNIPROT_Q8IZH1_UNREVIEWED,avg_log2FC,0.0849968227913483,0.932268318885092,Astro_Frontal
ulm,SUMO1,avg_log2FC,-0.067245107039594,0.94639005434242,Astro_Frontal
ulm,SUPT16H,avg_log2FC,-0.519224329873832,0.603634044291967,Astro_Frontal
ulm,SUPT20H,avg_log2FC,-3.17671324190731,0.0015012733358621,Astro_Frontal
ulm,TAF9B,avg_log2FC,-1.06680419457924,0.28612689550567,Astro_Frontal
ulm,TAFAZZIN,avg_log2FC,1.92493352242217,0.0543109855856488,Astro_Frontal
ulm,TASOR,avg_log2FC,-0.882974971845304,0.377304709049263,Astro_Frontal
ulm,TBPL1,avg_log2FC,-0.497674530080853,0.618741775487929,Astro_Frontal
ulm,TBX1,avg_log2FC,0.266104601374928,0.790172845340034,Astro_Frontal
ulm,TBX3,avg_log2FC,0.12297141276124,0.902136129174686,Astro_Frontal
ulm,TEAD2,avg_log2FC,-3.19642581946994,0.00140262742204844,Astro_Frontal
ulm,TERF1,avg_log2FC,0.297409788113593,0.766169655301791,Astro_Frontal
ulm,TERF2,avg_log2FC,0.452626988636589,0.6508427657838,Astro_Frontal
ulm,TERT,avg_log2FC,0.594455870500785,0.552242044380669,Astro_Frontal
ulm,TET1,avg_log2FC,-1.43926847883604,0.150155449935353,Astro_Frontal
ulm,TFCP2,avg_log2FC,-1.17872796837194,0.238579075208311,Astro_Frontal
ulm,TFEB,avg_log2FC,-1.16507026467912,0.244062452316325,Astro_Frontal
ulm,THRA,avg_log2FC,-0.595425416506014,0.55159400141702,Astro_Frontal
ulm,THRAP3,avg_log2FC,-0.249637100022857,0.802881271289083,Astro_Frontal
ulm,TOP2B,avg_log2FC,-0.408813019316474,0.682699534645754,Astro_Frontal
ulm,TOX4,avg_log2FC,-1.66015368510325,0.0969646589621115,Astro_Frontal
ulm,TRIP13,avg_log2FC,-2.00634730465191,0.0448887493758234,Astro_Frontal
ulm,TSHZ1,avg_log2FC,2.21370508711818,0.0269072476253728,Astro_Frontal
ulm,UBE2I,avg_log2FC,-0.345780925984129,0.729526180058528,Astro_Frontal
ulm,UBN1,avg_log2FC,-1.10599705167134,0.268796631916026,Astro_Frontal
ulm,WDHD1,avg_log2FC,-0.428018019827354,0.668661849130336,Astro_Frontal
ulm,WIZ,avg_log2FC,0.981927178738117,0.326197185251206,Astro_Frontal
ulm,WRNIP1,avg_log2FC,-1.40508865840957,0.160075283700393,Astro_Frontal
ulm,XPO1,avg_log2FC,1.45172078141452,0.146660422398737,Astro_Frontal
ulm,YBX1,avg_log2FC,-0.0703400336073134,0.943926658240545,Astro_Frontal
ulm,YBX3,avg_log2FC,-0.0284212480155738,0.977327644933648,Astro_Frontal
ulm,ZA_UNIPROT_Q9UM89_UNREVIEWED_GENES,avg_log2FC,-1.32479227735306,0.185318376980388,Astro_Frontal
ulm,ZBED4,avg_log2FC,-1.18589045004198,0.23573846365847,Astro_Frontal
ulm,ZBED5,avg_log2FC,-3.66689738885933,0.000248814330630603,Astro_Frontal
ulm,ZBTB1,avg_log2FC,-1.43840934878261,0.15039890806601,Astro_Frontal
ulm,ZBTB12,avg_log2FC,-0.374064355382753,0.70837695592451,Astro_Frontal
ulm,ZBTB18,avg_log2FC,-0.0628608823732665,0.949880535064503,Astro_Frontal
ulm,ZBTB44,avg_log2FC,-1.16719618630485,0.243203154921573,Astro_Frontal
ulm,ZBTB5,avg_log2FC,-1.14956900294474,0.250392559658639,Astro_Frontal
ulm,ZC3H11A,avg_log2FC,-2.43068297671555,0.0151155907048796,Astro_Frontal
ulm,ZFHX3,avg_log2FC,-1.25694597172643,0.208849153874588,Astro_Frontal
ulm,ZFP28,avg_log2FC,-0.285388458672289,0.77536184093833,Astro_Frontal
ulm,ZFP3,avg_log2FC,-0.473688378262966,0.635748896683976,Astro_Frontal
ulm,ZFP36L1,avg_log2FC,-0.532419271226978,0.594466246205738,Astro_Frontal
ulm,ZFP82,avg_log2FC,-0.899038933263481,0.368687929009883,Astro_Frontal
ulm,ZFP91,avg_log2FC,-1.27339708834907,0.202953748787676,Astro_Frontal
ulm,ZIM3,avg_log2FC,1.25377623878428,0.209999177587756,Astro_Frontal
ulm,ZMYM2,avg_log2FC,0.113853303210416,0.909359996859865,Astro_Frontal
ulm,ZMYND11,avg_log2FC,0.384921080946885,0.700317066275224,Astro_Frontal
ulm,ZNF10,avg_log2FC,-1.18052465954142,0.237864254220857,Astro_Frontal
ulm,ZNF101,avg_log2FC,-1.43388911185354,0.151684803470283,Astro_Frontal
ulm,ZNF133,avg_log2FC,0.357898506510173,0.720438812023734,Astro_Frontal
ulm,ZNF134,avg_log2FC,0.275005780702478,0.783326496444977,Astro_Frontal
ulm,ZNF140,avg_log2FC,-0.489935550312617,0.624207313350782,Astro_Frontal
ulm,ZNF146,avg_log2FC,-0.371100098245541,0.710583317111275,Astro_Frontal
ulm,ZNF157,avg_log2FC,-0.39709682921223,0.691317984116543,Astro_Frontal
ulm,ZNF16,avg_log2FC,0.186061555141674,0.852406254155284,Astro_Frontal
ulm,ZNF165,avg_log2FC,0.679850652649999,0.496639746258688,Astro_Frontal
ulm,ZNF169,avg_log2FC,0.0790179238739404,0.937022457073041,Astro_Frontal
ulm,ZNF175,avg_log2FC,-1.62331130363561,0.104604425034224,Astro_Frontal
ulm,ZNF184,avg_log2FC,-1.79637946291066,0.0725122496496227,Astro_Frontal
ulm,ZNF197,avg_log2FC,-1.55293951234912,0.120519460792944,Astro_Frontal
ulm,ZNF2,avg_log2FC,-0.794826917294391,0.426762994386443,Astro_Frontal
ulm,ZNF202,avg_log2FC,0.420350500598208,0.674252790941568,Astro_Frontal
ulm,ZNF213,avg_log2FC,-0.323865578950098,0.746057328209483,Astro_Frontal
ulm,ZNF22,avg_log2FC,-1.0703438998799,0.284531376800462,Astro_Frontal
ulm,ZNF223,avg_log2FC,-1.89839731598167,0.0577181836787114,Astro_Frontal
ulm,ZNF224,avg_log2FC,-2.31993036527068,0.0203964812356433,Astro_Frontal
ulm,ZNF236,avg_log2FC,0.343468182411911,0.731264954963905,Astro_Frontal
ulm,ZNF239,avg_log2FC,0.583941434193953,0.559293792298814,Astro_Frontal
ulm,ZNF250,avg_log2FC,-0.0913706351376405,0.927202828900787,Astro_Frontal
ulm,ZNF257,avg_log2FC,-0.569484123725898,0.569060736754575,Astro_Frontal
ulm,ZNF260,avg_log2FC,-0.0467403517525146,0.962722584229952,Astro_Frontal
ulm,ZNF274,avg_log2FC,0.396487386153939,0.691767400007576,Astro_Frontal
ulm,ZNF282,avg_log2FC,-1.48926281845428,0.136499765241853,Astro_Frontal
ulm,ZNF30,avg_log2FC,0.0879373927745244,0.929930992286415,Astro_Frontal
ulm,ZNF318,avg_log2FC,0.273116342424684,0.784778376519554,Astro_Frontal
ulm,ZNF320,avg_log2FC,0.0561940944217868,0.955190090328832,Astro_Frontal
ulm,ZNF322,avg_log2FC,-0.975035193279157,0.329603823021986,Astro_Frontal
ulm,ZNF329,avg_log2FC,-0.555384094249316,0.578664112506199,Astro_Frontal
ulm,ZNF331,avg_log2FC,-0.445669096176402,0.655861252957682,Astro_Frontal
ulm,ZNF33A,avg_log2FC,0.747543201314635,0.45478121267089,Astro_Frontal
ulm,ZNF34,avg_log2FC,1.30495954508402,0.191984310312122,Astro_Frontal
ulm,ZNF350,avg_log2FC,-2.14625297950583,0.0319148773067845,Astro_Frontal
ulm,ZNF354B,avg_log2FC,-1.64363400327692,0.100333160548294,Astro_Frontal
ulm,ZNF362,avg_log2FC,-1.32202122749035,0.186239316952164,Astro_Frontal
ulm,ZNF37A,avg_log2FC,-0.475850283810599,0.634207937587304,Astro_Frontal
ulm,ZNF391,avg_log2FC,1.06261386088969,0.288023486863263,Astro_Frontal
ulm,ZNF394,avg_log2FC,-1.11568725691775,0.264625388364038,Astro_Frontal
ulm,ZNF407,avg_log2FC,-3.21827282667968,0.00130030732759921,Astro_Frontal
ulm,ZNF41,avg_log2FC,0.686583896012134,0.492386167459131,Astro_Frontal
ulm,ZNF410,avg_log2FC,-1.51646131717787,0.129484524208471,Astro_Frontal
ulm,ZNF418,avg_log2FC,0.276688682124757,0.782033958248316,Astro_Frontal
ulm,ZNF423,avg_log2FC,1.4617402114806,0.143893710080528,Astro_Frontal
ulm,ZNF426,avg_log2FC,-0.69945235670826,0.484311469047103,Astro_Frontal
ulm,ZNF433,avg_log2FC,-0.128402963702215,0.897836766443298,Astro_Frontal
ulm,ZNF436,avg_log2FC,0.840853759048213,0.400481882200505,Astro_Frontal
ulm,ZNF486,avg_log2FC,0.856436409052158,0.391809527031794,Astro_Frontal
ulm,ZNF488,avg_log2FC,2.23220491172273,0.0256585062593552,Astro_Frontal
ulm,ZNF490,avg_log2FC,0.590200625137135,0.555090657065927,Astro_Frontal
ulm,ZNF501,avg_log2FC,0.396688814017162,0.691618850917842,Astro_Frontal
ulm,ZNF502,avg_log2FC,1.69925243826918,0.089352102140829,Astro_Frontal
ulm,ZNF507,avg_log2FC,-2.44138079232741,0.0146757797326866,Astro_Frontal
ulm,ZNF510,avg_log2FC,-3.47495441115613,0.000516557293709737,Astro_Frontal
ulm,ZNF512,avg_log2FC,1.85029291232615,0.0643476117232805,Astro_Frontal
ulm,ZNF512B,avg_log2FC,-0.50607189583906,0.612835041924987,Astro_Frontal
ulm,ZNF513,avg_log2FC,-0.977430630871459,0.328417178026239,Astro_Frontal
ulm,ZNF524,avg_log2FC,-1.6393742550551,0.101216724462494,Astro_Frontal
ulm,ZNF528,avg_log2FC,-1.65531094110874,0.0979426271183823,Astro_Frontal
ulm,ZNF529,avg_log2FC,-1.95170455498399,0.0510454201099159,Astro_Frontal
ulm,ZNF532,avg_log2FC,-0.189615246713023,0.849620595677619,Astro_Frontal
ulm,ZNF547,avg_log2FC,-1.21340768483317,0.225048137727112,Astro_Frontal
ulm,ZNF548,avg_log2FC,-1.28762070500188,0.19795512139423,Astro_Frontal
ulm,ZNF549,avg_log2FC,-0.1901148210526,0.84922914034174,Astro_Frontal
ulm,ZNF555,avg_log2FC,0.397969556718257,0.6906746062834,Astro_Frontal
ulm,ZNF558,avg_log2FC,-1.65067696005728,0.0988858022366383,Astro_Frontal
ulm,ZNF560,avg_log2FC,0.0448368213928508,0.964239691623803,Astro_Frontal
ulm,ZNF561,avg_log2FC,-0.818692679960419,0.413012247883378,Astro_Frontal
ulm,ZNF563,avg_log2FC,-0.781745590003478,0.434411987856684,Astro_Frontal
ulm,ZNF577,avg_log2FC,0.458802002124918,0.646402155377852,Astro_Frontal
ulm,ZNF579,avg_log2FC,-0.63068312787786,0.528285022244087,Astro_Frontal
ulm,ZNF581,avg_log2FC,0.373702046154652,0.70864649972024,Astro_Frontal
ulm,ZNF582,avg_log2FC,0.625090160162935,0.531948787779744,Astro_Frontal
ulm,ZNF584,avg_log2FC,-0.792536369953288,0.428096636445028,Astro_Frontal
ulm,ZNF585B,avg_log2FC,0.016078822615885,0.987172338338616,Astro_Frontal
ulm,ZNF586,avg_log2FC,0.806761873768821,0.419853328648404,Astro_Frontal
ulm,ZNF589,avg_log2FC,-1.15460306054006,0.248324394565465,Astro_Frontal
ulm,ZNF592,avg_log2FC,-1.84557255010688,0.0650307324482897,Astro_Frontal
ulm,ZNF595,avg_log2FC,0.212983466652368,0.831351091080753,Astro_Frontal
ulm,ZNF596,avg_log2FC,0.74288911328293,0.457593966719309,Astro_Frontal
ulm,ZNF597,avg_log2FC,0.732601835904383,0.463845735592298,Astro_Frontal
ulm,ZNF610,avg_log2FC,-0.16103525032193,0.872074053572623,Astro_Frontal
ulm,ZNF618,avg_log2FC,0.225006177908334,0.821986363246604,Astro_Frontal
ulm,ZNF622,avg_log2FC,-3.07667151600914,0.00210791139499162,Astro_Frontal
ulm,ZNF623,avg_log2FC,-0.534243413332381,0.593203863540659,Astro_Frontal
ulm,ZNF660,avg_log2FC,0.798745807523849,0.424486897849238,Astro_Frontal
ulm,ZNF664,avg_log2FC,-0.612179214850249,0.540455203176135,Astro_Frontal
ulm,ZNF667,avg_log2FC,0.525554054683037,0.599228235753311,Astro_Frontal
ulm,ZNF669,avg_log2FC,0.214489946690987,0.830176321251243,Astro_Frontal
ulm,ZNF677,avg_log2FC,1.31556639951901,0.188397648981998,Astro_Frontal
ulm,ZNF680,avg_log2FC,-0.980871403349571,0.326717554071598,Astro_Frontal
ulm,ZNF697,avg_log2FC,-0.463391358845306,0.643109963770434,Astro_Frontal
ulm,ZNF7,avg_log2FC,-0.675605180716054,0.499331769944667,Astro_Frontal
ulm,ZNF704,avg_log2FC,-2.05350194715302,0.0400910674495178,Astro_Frontal
ulm,ZNF707,avg_log2FC,0.415224061901002,0.678000934071362,Astro_Frontal
ulm,ZNF708,avg_log2FC,-0.338952878016365,0.734663642436213,Astro_Frontal
ulm,ZNF711,avg_log2FC,-4.3931579500251,1.14711199495696e-05,Astro_Frontal
ulm,ZNF740,avg_log2FC,-2.23104947301258,0.0257350038045704,Astro_Frontal
ulm,ZNF746,avg_log2FC,0.0616345064770131,0.950857083829027,Astro_Frontal
ulm,ZNF766,avg_log2FC,-3.60020148085631,0.000321962935223178,Astro_Frontal
ulm,ZNF768,avg_log2FC,2.29767781230369,0.021633307814648,Astro_Frontal
ulm,ZNF777,avg_log2FC,0.738409781492851,0.460310306129474,Astro_Frontal
ulm,ZNF781,avg_log2FC,-0.611822177341048,0.540691401781992,Astro_Frontal
